   1032.22167969    1531.82348633   19194.80078125      66.33532715     177.32485962     124.75225459         6680
  11712.49316406   10970.97460938      46.70896530      66.16725159     177.17341614      27.88250241         1493
    112.85572815    3915.00048828   21452.29882812      69.34208679     179.96569824      82.93783872         4441
  23008.03906250   19955.61328125    6480.02099609      70.25717926     180.75250244      64.89731807         3475
  21479.03125000    5923.88916016   29410.25585938      71.24698639     181.59414673      41.47825710         2221
  19415.95703125   22014.57812500   25866.14257812      68.18420410     178.96331787      87.13982334         4666
  21290.38085938   26414.61328125   26964.64453125      65.84976959     176.89302063      83.31134846         4461
   8579.87695312   13331.31835938    8361.43945312      70.25717926     180.75888062     110.96974503         5942
  19320.02929688   14267.39257812    1217.79541016      58.79043198     170.33335876      53.80407867         2881
  13779.99121094   21483.45898438   15915.60742188      69.00592804     179.67565918      69.04327623         3697
  25602.44726562    2051.11840820   17839.78125000      61.75983810     173.14752197      62.84301448         3365
  31435.03710938   17706.49414062    9430.98925781      63.85149002     175.08514404      52.83295333         2829
  21140.82421875   18871.94531250   34250.03515625      64.43042755     175.60897827     104.82550974         5613
  33602.21093750    2352.97534180    4801.89550781      60.99414062     172.43710327     101.46392204         5433
  31350.60546875    9706.80468750   29690.07812500      64.69188690     175.84675598      66.72751582         3573
   7815.82031250   23120.27539062   28361.94921875      67.99745178     178.79402161      57.27771929         3067
  12229.55078125   12231.31445312   33198.02734375      47.21163177     158.31762695      75.93453101         4066
   3954.23828125   23458.52148438   31277.48632812      63.98221970     175.19874573      88.67121330         4748
  26945.35351562   17237.72070312   30919.32812500      56.47467422     168.05961609     104.73213230         5608
  28323.85742188   11948.86132812   30878.05078125      59.10791779     170.63516235      57.12831539         3059
    667.60552979   22315.10351562   33625.60546875      64.65453339     175.81439209      65.83109243         3525
  16352.05761719   31156.08789062   26907.67382812      63.87016678     175.10200500      54.68182656         2928
  30869.98632812    5817.29687500   29900.96093750      52.34738922     163.86592102      62.97374289         3372
  21914.25976562    4890.66162109    2222.77148438      58.71573257     170.26222229      77.11108671         4129
  28336.37695312   19055.06835938    5095.77001953      65.21479797     176.32336426      40.63786018         2176
    596.30163574   31329.23046875   22562.62695312      56.08248901     167.67500305      39.44262900         2112
  17082.94921875   22649.75390625   23150.50390625      25.80952263     129.45452881      29.63799821         1587
  19946.92968750   22776.74414062   21266.70117188      61.46102905     172.87530518      77.27916609         4138
  15395.98535156   28704.66406250   25197.42382812      54.53242111     166.12052917      14.38012516          770
  23020.08007812   12546.28222656   17866.93164062      63.14182281     174.42959595      94.10578007         5039
   5162.48242188   28814.05078125   17471.26953125      56.60540009     168.19364929      47.02487681         2518
   7668.32324219   26116.32812500   26760.78320312      63.77679062     175.01101685      66.93294618         3584
  22258.05664062   10879.54101562   20084.57421875      60.34049988     171.81259155      68.98724977         3694
  14073.91796875    2992.15771484   10804.16015625      58.65970612     170.20806885     127.74033255         6840
  17698.99218750    4507.39257812    7348.26220703      49.37798691     160.70135498      38.91971536         2084
  13605.38671875    4439.76171875    1493.11450195      61.34897614     172.77038574      78.90393348         4225
   3215.75439453    8815.05664062      94.63771820      60.17242050     171.66091919      40.78726408         2184
  20375.25390625   30743.91210938   16442.92578125      59.27599716     170.80480957     105.23637045         5635
  26112.65429688   19571.86718750    3969.52050781      42.74819183     153.17102051      37.92991453         2031
  32135.37890625   13749.15136719    9425.66308594      53.26248932     164.81742859      43.12169998         2309
  31256.74414062   19412.65039062    5066.36083984      60.26579666     171.74441528      40.13362202         2149
  24197.59960938    6096.86328125    2322.34643555      60.97546387     172.41848755      46.68871804         2500
  21416.81640625   25214.31445312   21888.06835938      52.53414536     164.05580139      37.01481566         1982
  24909.38085938   21168.10156250    9551.06250000      56.45599747     168.04067993      77.91413266         4172
  19608.46093750   30971.98632812    8924.70019531      58.82778549     170.36169434     107.17862112         5739
  13612.22949219   16986.48242188    6597.46875000      59.29467010     170.81608582      40.54448274         2171
  27218.17773438    2482.50903320    6875.16259766      41.66501236     151.86561584      43.47653424         2328
   9087.94238281   21394.02148438   26661.39062500      43.71931458     154.31356812      46.50196316         2490
   3593.56884766   17273.40234375    8461.33593750      56.45599747     168.04025269      62.95506740         3371
  17900.39257812   29992.17187500   25251.49414062      58.71573257     170.25390625      22.78409440         1220
   8007.87744141   24997.10156250   22880.45312500      58.09944153     169.66090393      13.35297336          715
   8668.37402344   27458.16601562   23174.52734375      38.63958359     148.09317017      20.72979081         1110
   4807.21191406    4633.87353516   33034.07421875      57.25904465     168.83715820      64.35572894         3446
  33376.74218750   33150.03906250   17007.71484375      56.81083298     168.39744568      68.05347541         3644
  17572.97265625   20117.73632812   22694.15039062      50.66659546     162.09962463      46.10977793         2469
  21255.13281250   26463.51562500   23948.64062500      43.27110291     153.79261780      19.72131450         1056
  13149.08496094   28121.01367188   25024.01367188      49.71414566     161.07225037      45.97904952         2462
   8063.87695312   25169.97656250   26269.96093750      43.45785904     154.00633240      59.40672483         3181
  16100.11523438   32370.19140625   16968.71679688      54.08420944     165.65660095      76.45744466         4094
   1372.85644531    6596.56152344   18450.98828125      53.93480682     165.50328064      42.09454818         2254
  25574.90429688    9825.39550781   26520.17382812      49.37798691     160.70991516      34.28819453         1836
  10966.80078125   14637.50488281    6220.69580078      53.26248932     164.81524658      71.63916896         3836
    467.05343628   20668.03710938   11108.66015625      52.57149506     164.10491943      50.18103415         2687
     96.24662018   20350.71093750   31670.37890625      53.13175964     164.68460083      44.20487824         2367
  33747.23046875    6304.29003906   30921.59375000      54.60712433     166.19654846      50.74129876         2717
  31048.21484375    9816.30371094   29526.85937500      53.01970673     164.56283569      32.53269873         1742
  20379.64453125   30741.44531250    7442.89013672      45.56818771     156.46028137      67.96009797         3639
  33667.32031250   26099.49414062   23442.35937500      51.97388077     163.47795105      92.36895976         4946
